Num	Domain	Name_to_Use	InEukProtV3	InTCS	EukProt_ID	UniProt_Proteome_ID	UP_RefProt	Actions_Needed	Changes_Vs_EukProtV3	Filtering_Applied	NumProts_PreFilt	NumProts_PostFilt	PropProts_Retained	Genus_UniEuk	Epithet_UniEuk	Supergroup_UniEuk	Taxogroup1_UniEuk	Taxogroup2_UniEuk	Actions_Prior_to_Use_EukProt	Data_Source_Type_EukProt	Taxonomy_UniEuk	Data_Source_URL	Original_Filename	New_Data_Citation	TaxSpecific_Busco_Complete	TaxSpecific_Busco_Single	TaxSpecific_Busco_Duplicated	TaxSpecific_Busco_Fragmented	TaxSpecific_Busco_Missing	Euk_Busco_Complete	Euk_Busco_Single	Euk_Busco_Duplicated	Euk_Busco_Fragmented	Euk_Busco_Missing																
211	Eukaryota	Rhodosorus_marinus	TRUE	TRUE	EP00189	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	14348	14343	0.999651519	Rhodosorus	marinus	Rhodophyta	Proteorhodophytina	Stylonematophyceae	CD-HIT	transcriptome	Eukaryota;Diaphoretickes;Archaeplastida;'PRR clade';Rhodophyta;Proteorhodophytina;Stylonematophyceae;Rhodosorus;Rhodosorus marinus	https://doi.org/10.6084/m9.figshare.12410606	EP00189_Rhodosorus_marinus.fasta																											
212	Eukaryota	Rigifila_ramosa	TRUE	TRUE	EP00004	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	28882	15133	0.52395956	Rigifila	ramosa	Rigifilida	Rigifilida	Rigifilida	"assemble mRNA,translate mRNA"	transcriptome	Eukaryota;'CRuMs';'CR clade';Rigifilida;Rigifila;Rigifila ramosa;strain CCAP-1967/1	https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR5997435	EP00004_Rigifila_ramosa.fasta																											
213	Eukaryota	Triparma_laevis	TRUE	FALSE	EP00519	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	16034	15870	0.989771735	Triparma	laevis	Stramenopiles	Ochrophyta	Bolidophyceae	none	transcriptome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Gyrista;Ochrophyta;'BD clade';Bolidophyceae;Triparma;Triparma laevis;strain RCC-1657	https://doi.org/10.6084/m9.figshare.12410606	EP00519_Triparma_laevis.fasta																											
214	Eukaryota	Chlorochromonas_danica	TRUE	FALSE	EP01039	NA	NA	BUSCO	None	Remove prots < 20 AA;CD-HIT 0.95	22381	21550	0.962870292	Chlorochromonas	danica	Stramenopiles	Ochrophyta	Chrysophyceae	predict genes	genome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Gyrista;Ochrophyta;'CS clade';Chrysophyceae;Ochromonadales;Chlorochromonas;Chlorochromonas danica;strain SAG-933.7	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/146/655/GCA_015146655.1_ASM1514665v1/GCA_015146655.1_ASM1514665v1_genomic.fna.gz	EP01039_Chlorochromonas_danica.fasta																											
215	Eukaryota	Proboscia_alata	TRUE	FALSE	EP00592	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	30255	30237	0.999405057	Proboscia	alata	Stramenopiles	Ochrophyta	Diatomeae	CD-HIT	transcriptome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Gyrista;Ochrophyta;'BD clade';Diatomeae;Probosciophytina;Proboscia;Proboscia alata;strain PI-D3	https://doi.org/10.6084/m9.figshare.12410606	EP00592_Proboscia_alata.fasta																											
216	Eukaryota	Phaeodactylum_tricornutum	TRUE	TRUE	EP00530	UP000000759	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	10451	10451	1	Phaeodactylum	tricornutum	Stramenopiles	Ochrophyta	Diatomeae	none	genome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Gyrista;Ochrophyta;'BD clade';Diatomeae;Bacillariophytina;Bacillariophyceae;Bacillariophycidae;Phaeodactylum;Phaeodactylum tricornutum;strain CCAP-1055/1	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000000759/UP000000759_556484.fasta.gz	Phaeodactylum_tricornutum_UniProtRefProteome.fasta																											
217	Eukaryota	Thalassiosira_pseudonana	TRUE	TRUE	EP01082	UP000001449	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	11717	11717	1	Thalassiosira	pseudonana	Stramenopiles	Ochrophyta	Diatomeae	none	genome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Gyrista;Ochrophyta;'BD clade';Diatomeae;Bacillariophytina;Mediophyceae;Thalassiosirophycidae;Thalassiosira;Thalassiosira pseudonana;strain CCMP-1335	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000001449/UP000001449_35128.fasta.gz	Thalassiosira_pseudonana_UniProtRefProteome.fasta																											
218	Eukaryota	Nannochloropsis_salina	FALSE	FALSE	NA	UP000355283	TRUE	"Download UniProt reference proteome, CD-HIT, BUSCO"	Not in EukProt; UniProt reference proteome	Remove prots < 20 AA;None	8809	8809	1	Nannochloropsis	salina	Stramenopiles	Ochrophyta	Eustigmatophyceae	NA	NA	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Gyrista;Ochrophyta;Eustigmatophyceae;Eustigmatales;Monodopsidaceae;Nannochloropsis;Nannochloropsis granulata;strain CCMP1776	https://ftp.ebi.ac.uk/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000355283/UP000355283_1027361.fasta.gz	Nannochloropsis_salina_UniProtRefProteome.fasta																											
219	Eukaryota	Aureococcus_anophagefferens	TRUE	TRUE	EP00625	UP000002729	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;	11501	11501	1	Aureococcus	anophagefferens	Stramenopiles	Ochrophyta	Pelagophyceae	none	genome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Gyrista;Ochrophyta;Pelagophyceae;Pelagomonadales;Aureococcus;Aureococcus anophagefferens;strain CCMP-1984	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000002729/UP000002729_44056.fasta.gz	Aureococcus_anophagefferens_UniProtRefProteome.fasta																											
220	Eukaryota	Ectocarpus_siliculosus	TRUE	TRUE	EP00609	UP000002630	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;	16334	16334	1	Ectocarpus	siliculosus	Stramenopiles	Ochrophyta	Phaeophyceae	none	genome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Gyrista;Ochrophyta;'PX clade';Phaeophyceae;Fucophycidae;Ectocarpales;Ectocarpus;Ectocarpus siliculosus;strain Ec32	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000002630/UP000002630_2880.fasta.gz	Ectocarpus_siliculosus_UniProtRefProteome.fasta																											
221	Eukaryota	Chattonella_subsalsa	TRUE	TRUE	EP00638	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	23160	23156	0.999827288	Chattonella	subsalsa	Stramenopiles	Ochrophyta	Raphidophyceae	CD-HIT	transcriptome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Gyrista;Ochrophyta;Raphidophyceae;'core raphidophytes';Chattonellaceae;Chattonella;Chattonella subsalsa;strain CCMP-2191	https://doi.org/10.6084/m9.figshare.12410606	EP00638_Chattonella_subsalsa.fasta																											
222	Eukaryota	Cafeteria_burkhardae	TRUE	TRUE	EP00749	UP000323011	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;	8424	8424	1	Cafeteria	burkhardae	Stramenopiles	Opalozoa	Bicosoecida	none	genome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Opalozoa;Bicosoecida;'core bicosoecids';Cafeteria;Cafeteria burkhardae;strain BVI	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000323011/UP000323011_33653.fasta.gz	Cafeteria_burkhardae_UniProtRefProteome.fasta																											
223	Eukaryota	Halocafeteria_seosinensis	TRUE	TRUE	EP01138	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	16521	14642	0.886265965	Halocafeteria	seosinensis	Stramenopiles	Opalozoa	Bicosoecida	translate mRNA	transcriptome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Opalozoa;Bicosoecida;'core bicosoecids';Halocafeteria;Halocafeteria seosinensis;strain EHF34	https://sra-download.ncbi.nlm.nih.gov/traces/wgs03/wgs_aux/GE/CG/GECG01/GECG01.1.fsa_nt.gz	EP01138_Halocafeteria_seosinensis.fasta																											
224	Eukaryota	Bicosoecida_sp_ms1	TRUE	TRUE	EP00500	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	15049	14941	0.992823443	NA	NA	Stramenopiles	Opalozoa	Bicosoecida	none	transcriptome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Opalozoa;Bicosoecida;borokids;ms1 lineage;strain ms1	https://doi.org/10.6084/m9.figshare.12410606	EP00500_Bicosoecida_sp_ms1.fasta																											
225	Eukaryota	MAST-03A_sp_MAST-3A-sp1	TRUE	TRUE	EP00938	NA	NA	BUSCO	None	Remove prots < 20 AA;CD-HIT 0.90	7540	7522	0.997612732	NA	NA	Stramenopiles	Opalozoa	Nanomonadea	gffread	single-cell genome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Opalozoa;Nanomonadea;'MAST-03A lineage';strain MAST-3A-sp1	https://figshare.com/collections/Comparative_genomics_reveals_new_functional_insights_in_uncultured_MAST_species/5008046	EP00938_MAST-03A_sp_MAST-3A-sp1.fasta																											
226	Eukaryota	Blastocystis_sp_subtype1	FALSE	FALSE	NA	UP000078348	TRUE	"Download UniProt reference proteome, BUSCO"	Not in EukProt; UniProt reference proteome	Remove prots < 20 AA;	6377	6376	0.999843186	Blastocystis	NA	Stramenopiles	Opalozoa	Opalinata	NA	NA	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Opalozoa;Opalinata;Blastocystis;'Bhominis clade';Blastocystis sp. subtype1; strain ATCC 50177 / NandII	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000078348/UP000078348_478820.fasta.gz	Blastocystis_sp_subtype1_UniProtRefProteome.fasta																											
227	Eukaryota	Haloplacidia_sp_CaronLabIsolate	TRUE	TRUE	EP00499	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	16032	15920	0.993013972	Haloplacidia	NA	Stramenopiles	Opalozoa	Placidida	none	transcriptome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Opalozoa;Placidida;'wobblids';Haloplacidia;strain CaronLabIsolate	https://doi.org/10.6084/m9.figshare.12410606	EP00499_Haloplacidia_sp_CaronLabIsolate.fasta																											
228	Eukaryota	Hyaloperonospora_arabidopsidis	TRUE	TRUE	EP00643	UP000011713	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	13837	13837	1	Hyaloperonospora	arabidopsidis	Stramenopiles	other_Gyrista	Peronosporomycetes	none	genome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Gyrista;Peronosporomycetes;'core oomycetes';'PS clade';'peronosporaleans';Hyaloperonospora;Hyaloperonospora arabidopsidis;strain Emoy2	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000011713/UP000011713_559515.fasta.gz	Hyaloperonospora_arabidopsidis_UniProtRefProteome.fasta																											
229	Eukaryota	Phytophthora_infestans	TRUE	TRUE	EP00645	UP000006643	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	17610	17610	1	Phytophthora	infestans	Stramenopiles	other_Gyrista	Peronosporomycetes	none	genome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Gyrista;Peronosporomycetes;'core oomycetes';'PS clade';'peronosporaleans';Phytophthora;Phytophthora infestans;strain T30-4	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000006643/UP000006643_403677.fasta.gz	Phytophthora_infestans_UniProtRefProteome.fasta																											
230	Eukaryota	Pythium_brassicum	FALSE	FALSE	NA	UP000323770	TRUE	"Download UniProt reference proteome, BUSCO"	Not in EukProt; UniProt reference proteome	Remove prots < 20 AA;None	12998	12991	0.999461456	Pythium	brassicum	Stramenopiles	other_Gyrista	Peronosporomycetes	NA	NA	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Gyrista;Peronosporomycetes;'core oomycetes';'PS clade';'peronosporaleans';Pythiales;Pythiaceae;Pythium;Pythium brassicum; strain P1	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000323770/UP000323770_1485010.fasta.gz	Pythium_brassicum_UniProtRefProteome.fasta																											
231	Eukaryota	Plasmopara_halstedii	TRUE	TRUE	EP00649	UP000054928	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	15449	15449	1	Plasmopara	halstedii	Stramenopiles	other_Gyrista	Peronosporomycetes	none	genome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Gyrista;Peronosporomycetes;'core oomycetes';'PS clade';'peronosporaleans';Plasmopara;Plasmopara halstedii;strain OS-Ph8-99-BlA4	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000054928/UP000054928_4781.fasta.gz	Plasmopara_halstedii_UniProtRefProteome.fasta																											
232	Eukaryota	Saprolegnia_diclina	TRUE	TRUE	EP00654	UP000030762	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	17306	17306	1	Saprolegnia	diclina	Stramenopiles	other_Gyrista	Peronosporomycetes	none	genome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Gyrista;Peronosporomycetes;'core oomycetes';'PS clade';'saprolegnialeans';Saprolegnia;Saprolegnia diclina;strain VS20	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000030762/UP000030762_1156394.fasta.gz	Saprolegnia_diclina_UniProtRefProteome.fasta																											
233	Eukaryota	Aplanochytrium_stocchinoi	TRUE	TRUE	EP00511	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	14202	14195	0.999507112	Aplanochytrium	stocchinoi	Stramenopiles	Sagenista	Labyrinthulomycetes	CD-HIT	transcriptome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Sagenista;Labyrinthulomycetes;Labyrinthulida;Aplanochytrium;Aplanochytrium stocchinoi;strain GSBS06	https://doi.org/10.6084/m9.figshare.12410606	EP00511_Aplanochytrium_stocchinoi.fasta																											
234	Eukaryota	Hondaea_fermentalgiana	TRUE	TRUE	EP00513	UP000241890	TRUE	"Download UniProt reference proteome, BUSCO"	UniProt reference proteome	Remove prots < 20 AA;None	11849	11849	1	Hondaea	fermentalgiana	Stramenopiles	Sagenista	Labyrinthulomycetes	none	genome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Sagenista;Labyrinthulomycetes;Thraustochytrida;'AHM clade';Hondaea;Hondaea fermentalgiana;strain CCAP-4062/3	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Eukaryota/UP000241890/UP000241890_2315210.fasta.gz	Hondaea_fermentalgiana_UniProtRefProteome.fasta																											
235	Eukaryota	MAST-04A_sp_MAST-4A-sp1	TRUE	TRUE	EP00942	NA	NA	BUSCO	None	Remove prots < 20 AA;CD-HIT 0.90	15508	15397	0.992842404	NA	NA	Stramenopiles	Sagenista	MAST-04	gffread	single-cell genome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Sagenista;'MAST-04';'MAST-04A lineage';strain MAST-4A-sp1	https://figshare.com/collections/Comparative_genomics_reveals_new_functional_insights_in_uncultured_MAST_species/5008046	EP00942_MAST-04A_sp_MAST-4A-sp1.fasta																											
236	Eukaryota	MAST-04C_sp_MAST-4C-sp1	TRUE	TRUE	EP00944	NA	NA	BUSCO	None	Remove prots < 20 AA;CD-HIT 0.90	16260	15810	0.972324723	NA	NA	Stramenopiles	Sagenista	MAST-04	gffread	single-cell genome	Eukaryota;Diaphoretickes;Sar;Stramenopiles;'GOS clade';Sagenista;'MAST-04';'MAST-04C lineage';strain MAST-4C-sp1	https://figshare.com/collections/Comparative_genomics_reveals_new_functional_insights_in_uncultured_MAST_species/5008046	EP00944_MAST-04C_sp_MAST-4C-sp1.fasta																											
237	Eukaryota	Telonema_sp_P-2	TRUE	TRUE	EP00658	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	86166	49119	0.570050832	Telonema	NA	Telonemia	Telonemia	Telonemia	"assemble mRNA,translate mRNA"	transcriptome	Eukaryota;Diaphoretickes;Telonemia;Telonema;'Tsubtile clade';strain P-2	https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR7371266	EP00658_Telonema_sp_P-2.fasta																											
238	Eukaryota	Telonema_subtile	TRUE	TRUE	EP00656	NA	NA	BUSCO	None	Remove prots < 20 AA;Extract longest isoform;CD-HIT 0.90	58668	36562	0.623201745	Telonema	subtile	Telonemia	Telonemia	Telonemia	"assemble mRNA,translate mRNA"	transcriptome	Eukaryota;Diaphoretickes;Telonemia;Telonema;'Tsubtile clade';Telonema subtile;strain Tel-1	https://trace.ncbi.nlm.nih.gov/Traces/sra/?run=SRR7371267	EP00656_Telonema_subtile.fasta																											
239	Archaeota	Prometheoarchaeum_syntrophicum	FALSE	FALSE	NA	UP000321408	TRUE	Download UniProt reference proteome	UniProt reference proteome	Remove prots < 20 AA;None	3933	3933	1	Prometheoarchaeum	syntrophicum	Archaea	Asgard	Lokiarchaeota	NA	NA	Archaea;Asgard group;Candidatus Lokiarchaeota;Candidatus Prometheoarchaeum;Candidatus Prometheoarchaeum syntrophicum;strain MK-D1	https://ftp.uniprot.org/pub/databases/uniprot/current_release/knowledgebase/reference_proteomes/Archaea/UP000321408/UP000321408_2594042.fasta.gz	Prometheoarchaeum_syntrophicum_UniProtRefProteome.fasta																											
240	Archaeota	Heimdallarchaeota_archaeon	FALSE	FALSE	NA	UP000634061	FALSE	Download UniProt proteome	UniProt proteome	Remove prots < 20 AA;None	4413	4407	0.998640381	Heimdallarchaeota	archaeon	Archaea	Asgard	Lokiarchaeota	NA	NA	Archaea;Asgard group;Candidatus Lokiarchaeota;Candidatus Heimdallarchaeota;Candidatus Heimdallarchaeota archaeon;proteome UP000634061	https://rest.uniprot.org/uniprotkb/stream?compressed=true&format=fasta&query=%28proteome%3AUP000634061%29	Heimdallarchaeota_archaeon_UniProtProteome.fasta																											
241	Archaeota	Lokiarchaeota_archaeon	FALSE	FALSE	NA	UP000621573	FALSE	Download UniProt proteome	UniProt reference proteome	Remove prots < 20 AA;None	4067	4063	0.999016474	Lokiarchaeota	archaeon	Archaea	Asgard	Lokiarchaeota	NA	NA	Archaea;Asgard group;Candidatus Lokiarchaeota;unclassified Lokiarchaeota;Candidatus Lokiarchaeota archaeon;proteome UP000621573	https://rest.uniprot.org/uniprotkb/stream?compressed=true&format=fasta&query=%28proteome%3AUP000621573%29	Lokiarchaeota_archaeon_UniProtProteome.fasta																											
242	Archaeota	Thorarchaeota_archaeon	FALSE	FALSE	NA	UP000273160	FALSE	Download UniProt proteome	UniProt reference proteome	Remove prots < 20 AA;None	4344	4339	0.998848987	Thorarchaeota	archaeon	Archaea	Asgard	Thorarchaeota	NA	NA	Archaea;Asgard group;Candidatus Thorarchaeota;Candidatus Thorarchaeota archaeon;strain OWC	https://rest.uniprot.org/uniprotkb/stream?compressed=true&format=fasta&query=%28proteome%3AUP000273160%29	Thorarchaeota_archaeon_UniProtProteome.fasta																											
243	Archaeota	Helarchaeota_archaeon	FALSE	FALSE	NA	UP000625964	FALSE	Download UniProt proteome	UniProt reference proteome	Remove prots < 20 AA;None	4854	4848	0.998763906	Helarchaeota	archaeon	Archaea	Asgard	Helarchaeota	NA	NA	Archaea;Asgard group;Candidatus Helarchaeota;Candidatus Helarchaeota archaeon;proteome UP000625964	https://rest.uniprot.org/uniprotkb/stream?compressed=true&format=fasta&query=%28proteome%3AUP000625964%29	Helarchaeota_archaeon_UniProtProteome.fasta																											
244	Archaeota	Odinarchaeota_archaeon	FALSE	FALSE	NA	UP000186851	FALSE	Download UniProt proteome	UniProt reference proteome	Remove prots < 20 AA;None	1584	1584	1	Odinarchaeota	archaeon	Archaea	Asgard	Odinarchaeota	NA	NA	Archaea;Asgard group;Candidatus Odinarchaeota;Candidatus Odinarchaeota archaeon;strain LCB_4	https://rest.uniprot.org/uniprotkb/stream?compressed=true&format=fasta&query=%28proteome%3AUP000186851%29	Odinarchaeota_archaeon_UniProtProteome.fasta																											
